dtlz5-4obj-rvea-SBX-NUM ERROR
dtlz7-4obj-nsga3-Single-NUM 0.353242087095521 0.27656885569721257
dtlz1-6obj-ibea-Local-MPTM 12.384355545325919 12.384225670130505
dtlz1-6obj-nsga3-SBX-MPTM 0.2965683477349572 0.2282787620960271
dtlz1-6obj-ibea-Local-NUM 6.8223848890583065 6.822271930787323
dtlz5-3obj-rvea-Local-MPTM 0.010712141109209919 0.00928228585886499
dtlz1-3obj-nsga3-SBX-NUM 0.024684050800221412 0.01837377241789881
dtlz1-6obj-ibea-Local-PM 7.460780518137693 7.460559491453996
dtlz5-3obj-rvea-Local-NUM 0.012367132490186549 0.011166894637830145
dtlz4-4obj-rvea-Single-BPM 0.09343419645268881 0.02459439112771083
dtlz3-6obj-ibea-SBX-NUM 0.055184498589144974 0.0035390597058200996
dtlz5-3obj-rvea-Local-PM 0.015752038294243997 0.012595098713380817
dtlz1-3obj-nsga3-SBX-PM 0.6090399688444615 0.6090399688444617
dtlz6-3obj-nsga3-Local-BPM 7.049552578978266 7.046453753478411
dtlz1-3obj-nsga3-Balpha-BPM 44.08886467050478 44.08886467050473
dtlz4-3obj-rvea-Single-BPM 0.01556000064814524 0.0063953603791582405
dtlz5-4obj-rvea-Balpha-BPM 0.0886123026865365 0.07449330716285814
dtlz2-3obj-ibea-Single-BPM 0.021051276844912405 0.007092131192558361
dtlz1-3obj-nsga3-Balpha-MPTM 48.881597917931884 48.88159791793202
dtlz4-6obj-rvea-Single-BPM 0.3954447293633946 0.12863076496155804
dtlz7-3obj-nsga3-Single-PM 0.017954671773186864 0.009136621656231005
dtlz1-3obj-nsga3-Balpha-NUM 43.99826142861742 43.99826142861743
dtlz7-3obj-nsga3-Local-BPM 0.9713319182865972 0.6663548312503945
dtlz4-4obj-rvea-Single-MPTM 0.43077137880406824 0.2032196392288283
dtlz4-4obj-rvea-Single-NUM ERROR
dtlz1-3obj-nsga3-Balpha-PM 52.34855012484821 52.34855012484823
dtlz7-4obj-nsga3-Single-PM 0.07702096499070904 0.03134990512402245
dtlz3-6obj-ibea-SBX-PM 0.021151429725945282 0.01045575095796027
dtlz7-3obj-nsga3-Local-MPTM 0.8050327716838617 0.8046435055828114
dtlz1-3obj-nsga3-Single-BPM 0.0828486040305639 0.07877814039116264
dtlz2-4obj-nsga3-SBX-BPM 0.06540346695400853 0.0385013048744912
dtlz7-4obj-nsga3-Local-BPM 1.7160546261114784 1.4861366413085475
dtlz1-3obj-nsga3-Single-MPTM 0.2901107734395533 0.2875504832749538
